"geneSym","LTM_ori","LTM_abs"
"UAP1",0.423597743999288,0.423597743999288
"ILVBL",-0.423559842378967,0.423559842378967
"JADE1",0.423472334561626,0.423472334561626
"LOC101060429 /// PKD1P6",-0.423452647262514,0.423452647262514
"GNA12",-0.423425473800101,0.423425473800101
"ADCY2",-0.423396137177981,0.423396137177981
"AKAP2 /// PALM2-AKAP2",0.423308930616959,0.423308930616959
"XK",0.423239567493606,0.423239567493606
"SH3PXD2A",0.423171039104102,0.423171039104102
"MPI",0.423002538671941,0.423002538671941
"SLC6A10P /// SLC6A10PB /// SLC6A8",-0.422390899021687,0.422390899021687
"PHKA2",0.422370386626035,0.422370386626035
"IGSF8",0.422194813846715,0.422194813846715
"STK35",-0.422103675263009,0.422103675263009
"BMP2K",0.422064585198546,0.422064585198546
"ZNF667-AS1",0.422035588807945,0.422035588807945
"ACOT9",-0.42186318761366,0.42186318761366
"PDZD4",-0.421455433345711,0.421455433345711
"HPS3",0.421453252124321,0.421453252124321
"RMDN2",-0.421083484699746,0.421083484699746
"CEP70",-0.421013069224429,0.421013069224429
"ERV3-1 /// ZNF117",-0.420956580448881,0.420956580448881
"STXBP6",-0.42043059800981,0.42043059800981
"TCTA",-0.420309308791014,0.420309308791014
"FRAT2",-0.420280745627682,0.420280745627682
"ZNF160",-0.420102771693909,0.420102771693909
"BMPR1B",0.419581048062993,0.419581048062993
"MID1",-0.41953304584481,0.41953304584481
"ADAMTS1",-0.419007512306793,0.419007512306793
"ZSWIM7",0.418930871632843,0.418930871632843
"CLIC4",0.418547336754285,0.418547336754285
"HMBOX1",-0.418435893518211,0.418435893518211
"TSPAN17",-0.418379090689727,0.418379090689727
"PHPT1",-0.417685315871173,0.417685315871173
"DLG2",0.417681150011247,0.417681150011247
"GCLM",0.417674657767616,0.417674657767616
"SPR",0.417671240227907,0.417671240227907
"GALC",-0.41723763226473,0.41723763226473
"NSUN6",-0.417010790507847,0.417010790507847
"ZNF419",0.41699875246091,0.41699875246091
"CDH12",0.416896614116171,0.416896614116171
"SLC22A5",0.415860313274204,0.415860313274204
"WDSUB1",-0.415729202505114,0.415729202505114
"MTHFR",0.415383238508673,0.415383238508673
"NUDT22",0.415373289823913,0.415373289823913
"HSPA1L",0.415293284068273,0.415293284068273
"SHROOM3",0.415290508306418,0.415290508306418
"RSF1",0.415200135270007,0.415200135270007
"ETV5",-0.414980421632872,0.414980421632872
"PRSS23",-0.41494996330312,0.41494996330312
"NDST1",0.414918229408695,0.414918229408695
"HIST1H2AC",-0.414455919786292,0.414455919786292
"DHX36",-0.4142894644078,0.4142894644078
"P2RY14",0.414242130242364,0.414242130242364
"MARVELD3",0.41421104692659,0.41421104692659
"AKIRIN1",0.4135920967118,0.4135920967118
"ZSWIM6",0.413570645029841,0.413570645029841
"ST3GAL2",0.413326582531124,0.413326582531124
"EIF3J",-0.413287440197878,0.413287440197878
"C2CD4B",0.41319228946936,0.41319228946936
"C1orf226",-0.412781703752924,0.412781703752924
"RBM14",0.412756328080864,0.412756328080864
"MGMT",-0.412501613433749,0.412501613433749
"NSUN5P1",0.41233129271844,0.41233129271844
"GTDC1",-0.412301063343532,0.412301063343532
"LIN52",-0.412208310677394,0.412208310677394
"SFTPD",0.412182987176173,0.412182987176173
"FBLIM1",-0.412000627516848,0.412000627516848
"ZNF266",0.411851035042731,0.411851035042731
"HSD17B11",0.4116561534322,0.4116561534322
"FCHSD2",0.411452283697412,0.411452283697412
"CRYM",0.411272731781584,0.411272731781584
"KIF2A",0.411204191461488,0.411204191461488
"MARCH1",-0.411092694288946,0.411092694288946
"GABRE",0.410921689796779,0.410921689796779
"MST1R",-0.410783494118671,0.410783494118671
"GSAP",0.410747397651162,0.410747397651162
"TDRP",-0.410321303267141,0.410321303267141
"SNORA18 /// TAF1D",-0.409962648227797,0.409962648227797
"SIPA1L1",0.409941902759332,0.409941902759332
"RNASE7",0.409355579665525,0.409355579665525
"SNHG12",0.409341831240657,0.409341831240657
"P4HA1",0.409174903628295,0.409174903628295
"TMEM19",-0.409047237906492,0.409047237906492
"MT1M",0.408641201237633,0.408641201237633
"AQP9",-0.408533284504978,0.408533284504978
"LOC647859 /// OCLN",0.408406963527039,0.408406963527039
"PLEKHA3",0.408398054594965,0.408398054594965
"CHPT1",-0.408369216474242,0.408369216474242
"GSPT2",0.408368134800554,0.408368134800554
"CYP4F22",0.407976400928926,0.407976400928926
"NOC3L",-0.407846149244088,0.407846149244088
"LINC00597",0.407574666371797,0.407574666371797
"FAM185A",0.407379151832164,0.407379151832164
"GNG2",-0.407208094752911,0.407208094752911
"EXOC6",-0.406852799636448,0.406852799636448
"APC",-0.406737383244561,0.406737383244561
"DIO2",-0.406733356545598,0.406733356545598
"PABPN1",0.406278762706032,0.406278762706032
"TACC1",-0.406173888981448,0.406173888981448
"STYXL1",-0.405984783419372,0.405984783419372
"WRAP53",-0.405893701335167,0.405893701335167
"SF1",-0.405450798596722,0.405450798596722
"ZNF565",0.405328995238086,0.405328995238086
"SLITRK4",-0.405259667587214,0.405259667587214
"SPRR2G",-0.405224205434118,0.405224205434118
"ZNF740",0.405013522427433,0.405013522427433
"AVPI1",-0.404254446660541,0.404254446660541
"DAB2",0.404123225890984,0.404123225890984
"NOS1",0.404011008504394,0.404011008504394
"SPIN4",-0.403926576051869,0.403926576051869
"FLOT1",-0.403410809589006,0.403410809589006
"IFI27L2",-0.40325284294755,0.40325284294755
"CBLB",0.402831592734811,0.402831592734811
"HLCS",0.402769373598948,0.402769373598948
"LRP12",0.402762260205325,0.402762260205325
"KLF5",-0.402760228652268,0.402760228652268
"ARPC1B",-0.402670567395126,0.402670567395126
"NAB2",0.402641731980849,0.402641731980849
"CAPN15",0.402487358561748,0.402487358561748
"SERPINB8",0.402057837941026,0.402057837941026
"HOXA7",0.401554741319174,0.401554741319174
"LOC102724991 /// LOC102725016 /// PPP2R3B",0.401549116621939,0.401549116621939
"CREB1",0.401332315201121,0.401332315201121
"CCDC64B",-0.401299517836124,0.401299517836124
"IFIH1",0.400980921732363,0.400980921732363
"ZNF773",-0.400438065755941,0.400438065755941
"TM7SF3",0.400391938961033,0.400391938961033
"CCNG1",0.40007035911614,0.40007035911614
"MAFF",-0.399950955073367,0.399950955073367
"SCP2",-0.399613559273175,0.399613559273175
"HEY1",0.399581202615904,0.399581202615904
"TMEM125",-0.39940464421463,0.39940464421463
"USP6NL",-0.399389113033772,0.399389113033772
"FPGS",0.399321441047769,0.399321441047769
"ARNT2",0.39889754572008,0.39889754572008
"MAD2L1",0.398296457077637,0.398296457077637
"NPAS2",-0.397361496264032,0.397361496264032
"CERS4",0.397057720412419,0.397057720412419
"SLITRK6",0.397022826875372,0.397022826875372
"ARSD",-0.396906624200634,0.396906624200634
"CCL2",0.396819132274245,0.396819132274245
"HIST1H2BK",-0.396619165038208,0.396619165038208
"HSPB8",0.396368914658169,0.396368914658169
"PTPRE",-0.395829366427356,0.395829366427356
"LOC154761",-0.395767203495038,0.395767203495038
"A2ML1",0.395737703979451,0.395737703979451
"DDX10",-0.395575891818862,0.395575891818862
"TMEM222",-0.395385567967859,0.395385567967859
"DDX26B",-0.393875430285996,0.393875430285996
"BBX",-0.393610592957176,0.393610592957176
"ITPKB",0.393154470370743,0.393154470370743
"PGAP1",0.393055068829657,0.393055068829657
"JADE2",-0.392820222996337,0.392820222996337
"POLQ",0.39213912514754,0.39213912514754
"STAU2",0.392109891074625,0.392109891074625
"GSTO2",-0.391795690682794,0.391795690682794
"LCE1B",0.391568357252146,0.391568357252146
"ZNF20 /// ZNF625-ZNF20",0.391415888677663,0.391415888677663
"UGT3A2",-0.391239233728969,0.391239233728969
"AK7",0.39094570148285,0.39094570148285
"DIAPH2",0.390655056726941,0.390655056726941
"ZNF107",-0.39057839105394,0.39057839105394
"ID4",-0.390032882323228,0.390032882323228
"FKBPL",0.389769373399427,0.389769373399427
"PHF12",-0.389543739821735,0.389543739821735
"ACP5",0.389179882788449,0.389179882788449
"PANX1",0.388734991491812,0.388734991491812
"CDC73",-0.388721803423234,0.388721803423234
"DAPK1",0.388531548757228,0.388531548757228
"SPDL1",0.388483607815501,0.388483607815501
"HLA-DQA1 /// HLA-DRA",-0.388366654035116,0.388366654035116
"ZNF462",0.388006097119455,0.388006097119455
"GRK6",0.387320225169653,0.387320225169653
"OMA1",0.3871908926983,0.3871908926983
"PLP1",0.387157319755793,0.387157319755793
"RCCD1",0.387152559313415,0.387152559313415
"LMNB1 /// PCIF1",0.386879550265542,0.386879550265542
"MEF2A",-0.386751943740029,0.386751943740029
"ZNF415",-0.386744794676551,0.386744794676551
"ZNF532",0.386723944688064,0.386723944688064
"DLEU2 /// DLEU2L",0.386454090101171,0.386454090101171
"CNTNAP3 /// CNTNAP3B /// CNTNAP3P2 /// LOC100289279 /// LOC102725253 /// LOC105369234",-0.386415545041495,0.386415545041495
"GINS3",-0.386185416984128,0.386185416984128
"AKIP1 /// NUAK2",-0.386175188363654,0.386175188363654
"DSC2",-0.386124745076428,0.386124745076428
"ETAA1",-0.385660058417944,0.385660058417944
"SORBS1",-0.385477385207354,0.385477385207354
"NEMF",0.385469537965841,0.385469537965841
"CENPW",-0.385400944918344,0.385400944918344
"SVIP",-0.385248210533637,0.385248210533637
"WASF3",-0.384803705164346,0.384803705164346
"NKTR",0.384664192123039,0.384664192123039
"COL5A1",0.384616706826371,0.384616706826371
"UBA7",-0.384576155397413,0.384576155397413
"MROH6",0.384490737455229,0.384490737455229
"CNGA1",-0.384255970790469,0.384255970790469
"C4orf19",-0.384014372425024,0.384014372425024
"UBL3",0.383789258286864,0.383789258286864
"TPST2",-0.383631655670413,0.383631655670413
"HOXC6",0.382897007521025,0.382897007521025
"ACER1",-0.382798344086343,0.382798344086343
"IGF2BP2",0.382790969339668,0.382790969339668
"HES1",-0.38201489089132,0.38201489089132
"PDE7A",-0.381789246445384,0.381789246445384
"OSBPL1A",0.381651693503298,0.381651693503298
"RWDD2A",-0.381572066251522,0.381572066251522
"SPATA20",-0.380790457017531,0.380790457017531
"SERPINE2",-0.380763486489511,0.380763486489511
"FANCD2",-0.380734668048454,0.380734668048454
"JAM3",-0.380600708288218,0.380600708288218
"TRIM68",0.380592863963279,0.380592863963279
"NR1D2",-0.380400529120368,0.380400529120368
"EFHC2",0.380380476106044,0.380380476106044
"PLEKHN1",-0.38005280506435,0.38005280506435
"BBOF1",-0.379813497691055,0.379813497691055
"STK10",0.37976471860459,0.37976471860459
"DNAJA1",0.379569078783551,0.379569078783551
"PALD1",-0.37953930802613,0.37953930802613
"ARRDC2",-0.379506891241975,0.379506891241975
"AMACR /// C1QTNF3-AMACR",0.379310993972481,0.379310993972481
"NAA15",-0.37930173971864,0.37930173971864
"CCDC3",0.379262612221979,0.379262612221979
"N4BP2",0.379060456067377,0.379060456067377
"RNLS",-0.379005482161521,0.379005482161521
"FBXO2",-0.377919812766782,0.377919812766782
"NR3C2",-0.377698643618833,0.377698643618833
"MTHFD1L",-0.377603662374099,0.377603662374099
"CACNB4",0.377511600982095,0.377511600982095
"ZNF750",-0.377228911071519,0.377228911071519
"SNORA33",0.377102897361557,0.377102897361557
"TMEM8B",0.376710774381861,0.376710774381861
"KANSL1L",0.376512659368071,0.376512659368071
"HAS3",0.376473012402488,0.376473012402488
"ZC2HC1A",0.37634948387797,0.37634948387797
"NKAPL",0.376240813472789,0.376240813472789
"SPRR1A",-0.375487279094845,0.375487279094845
"HOXA10-HOXA9 /// HOXA9",0.375017967094886,0.375017967094886
"POMZP3 /// ZP3",-0.374784929960011,0.374784929960011
"TTC17",0.374701635982019,0.374701635982019
"TRPS1",-0.374588476671677,0.374588476671677
"IFT22",-0.374444585951176,0.374444585951176
"GCAT",0.374130383708657,0.374130383708657
"GSTM3",0.374059837798265,0.374059837798265
"PDZRN3",0.37392557642148,0.37392557642148
"PRELP",0.373516250173196,0.373516250173196
"PUS1",-0.373388664844924,0.373388664844924
"POLE",-0.373244325598376,0.373244325598376
"PTAFR",0.373020919640496,0.373020919640496
"ARNT",0.372934912361086,0.372934912361086
"ZNF425",0.372807519631929,0.372807519631929
"TK2",0.372718978993098,0.372718978993098
"B3GNT5",0.37268835585828,0.37268835585828
"HOXC10",0.372496414533461,0.372496414533461
"MSL3P1",0.372483401704519,0.372483401704519
"TSNAX",-0.372353801222085,0.372353801222085
"TTC12",-0.372147390848407,0.372147390848407
"TRAK2",0.371998655430026,0.371998655430026
"PBK",0.371549143674104,0.371549143674104
"GUCY1B3",-0.371474621505247,0.371474621505247
"GIN1",-0.371010468513749,0.371010468513749
"KRT77",-0.370122047369826,0.370122047369826
"ASNA1",-0.369931841501952,0.369931841501952
"G6PD",0.369737894821714,0.369737894821714
"PLAG1",0.369620381603222,0.369620381603222
"C1S",0.369607674668085,0.369607674668085
"HOMER2",-0.369585058915265,0.369585058915265
"TMEM54",0.369240636148041,0.369240636148041
"FEM1B",-0.368808246314123,0.368808246314123
"BSG",-0.368800044676133,0.368800044676133
"SCRN1",-0.368700685695278,0.368700685695278
"CROCC",-0.368316272510962,0.368316272510962
"PFN2",-0.368231071801713,0.368231071801713
"LOC100996763 /// LOC101929796 /// NBPF14 /// NBPF19 /// NOTCH2 /// NOTCH2NL",0.367945530106755,0.367945530106755
"MAP2K6",0.36709667322506,0.36709667322506
"KIFC2",0.366735454940996,0.366735454940996
"C8orf59",-0.366381957141218,0.366381957141218
"ARHGEF34P /// ARHGEF35 /// ARHGEF5 /// LOC102725117",-0.36631753307244,0.36631753307244
"RUFY3",0.365966177313775,0.365966177313775
"ATP13A5",-0.365652963019758,0.365652963019758
"L3HYPDH",0.365436475785979,0.365436475785979
"FNDC3B",-0.365190019424424,0.365190019424424
"CALML3",-0.36491748233843,0.36491748233843
"PSG7",0.364573409679435,0.364573409679435
"PELI2",-0.364422204790556,0.364422204790556
"FKBP1A",0.363655074793864,0.363655074793864
"NAMPT",-0.363600481954385,0.363600481954385
"BHLHE41",-0.36357850830958,0.36357850830958
"REEP3",0.363392426942856,0.363392426942856
"PARM1",-0.362851052506448,0.362851052506448
"FREM2",-0.362799542429356,0.362799542429356
"MAGI1",0.36243623557761,0.36243623557761
"SSBP4",-0.362408023574,0.362408023574
"SNTB2",-0.362207863159502,0.362207863159502
"RBM19",-0.362186598976268,0.362186598976268
"MT1JP /// MT1M /// MT1P3",-0.36214069627047,0.36214069627047
"PLK4",-0.361850807810163,0.361850807810163
"C5orf34",0.360967538626925,0.360967538626925
"BTN3A3",-0.360717173505095,0.360717173505095
"ALS2CL",-0.360653797831646,0.360653797831646
"GYPC",-0.36059669886229,0.36059669886229
"HCN3",-0.360437770951408,0.360437770951408
"ANKS6",-0.36029285543372,0.36029285543372
"ZNF543",0.360010598776721,0.360010598776721
"GPR180",0.359799724740002,0.359799724740002
"RALGAPA2",0.359767150066287,0.359767150066287
"TMEM97",-0.35973841822309,0.35973841822309
"ZNF669",-0.359543775204247,0.359543775204247
"CNTN1",0.359448934723026,0.359448934723026
"TNFAIP3",-0.359439401445535,0.359439401445535
"AHRR",0.359397885256421,0.359397885256421
"CLDN4",-0.359167912278947,0.359167912278947
"TM7SF2",0.359153723065103,0.359153723065103
"RDX",-0.359125189423362,0.359125189423362
"ABCA10",0.358841643736321,0.358841643736321
"LMF1",-0.35875986226736,0.35875986226736
"CISH",0.358730461105385,0.358730461105385
"WDR54",0.358447829865246,0.358447829865246
"ZNF93",-0.358373891377335,0.358373891377335
"DCLRE1C",0.358027082707507,0.358027082707507
"SDF2L1",-0.357400729684169,0.357400729684169
"NEFL",0.357346462730347,0.357346462730347
"SMN1 /// SMN2",-0.357296317329484,0.357296317329484
"PYGB",0.356866023577684,0.356866023577684
"STXBP5",-0.356805586269475,0.356805586269475
"MINPP1",0.356555734654643,0.356555734654643
"NUDT18",0.356447178544492,0.356447178544492
"MYB",0.356447038945168,0.356447038945168
"SH3BP2",-0.356196192607396,0.356196192607396
"MAPK13",-0.356169551796647,0.356169551796647
"EP300",-0.355755155992697,0.355755155992697
"CSRP2",0.355066649615681,0.355066649615681
"LOC100507577 /// LONP2",-0.354715741275197,0.354715741275197
"TCIRG1",0.354573522960472,0.354573522960472
"DDR2",-0.354165121276431,0.354165121276431
"SPRR1B",0.354074290172672,0.354074290172672
"GPHN",-0.353760793288676,0.353760793288676
"GGACT",-0.353383381418399,0.353383381418399
"SLC2A8",0.353200572551841,0.353200572551841
"XRCC4",-0.353069323184193,0.353069323184193
"SCAPER",-0.353007337298144,0.353007337298144
"CHURC1",0.352996391529907,0.352996391529907
"COA1",0.352710679942377,0.352710679942377
"APOBEC3C",-0.352661472937295,0.352661472937295
"SERPINB3",0.352402767065538,0.352402767065538
"GGTA1P",0.352091209407783,0.352091209407783
"PAQR8",0.351634092200924,0.351634092200924
"VPS9D1",-0.351367889205161,0.351367889205161
"ZNF252P",0.351290803585333,0.351290803585333
"CRCT1",0.351281577209171,0.351281577209171
"HBEGF",0.350907042236416,0.350907042236416
"ABHD12",0.350902281913199,0.350902281913199
"CASD1",0.350597968003286,0.350597968003286
"RND3",-0.350538496443139,0.350538496443139
"PLBD1",-0.350459154963268,0.350459154963268
"HRH1",0.350398143492488,0.350398143492488
"SLC37A2",0.350278362308636,0.350278362308636
"C17orf97",-0.349932824107678,0.349932824107678
"GNG11",0.349557139559941,0.349557139559941
"RYBP",0.349411985870588,0.349411985870588
"BMP7",0.349193484997047,0.349193484997047
"SFRP1",0.348700233950804,0.348700233950804
"SLC7A11",0.348537777862204,0.348537777862204
"HCG8 /// ZNRD1-AS1",0.348331209920818,0.348331209920818
"FBXL16",0.348311916254497,0.348311916254497
"AMY1A /// AMY1B /// AMY1C /// AMY2A /// AMY2B /// AMYP1",-0.348039520560914,0.348039520560914
"GNRH1",0.347906698542869,0.347906698542869
"PDCD2L",-0.34774402003826,0.34774402003826
"SLC1A2",0.347318590807358,0.347318590807358
"PKMYT1",0.347149970702117,0.347149970702117
"ETV4",-0.346910919434427,0.346910919434427
"ALG14",-0.346777339535044,0.346777339535044
"POU2F1",-0.346741539652557,0.346741539652557
"SRPK1",0.346430675510965,0.346430675510965
"PDE5A",0.346372554922413,0.346372554922413
"RNASEH2C",0.346353076434633,0.346353076434633
"MID1IP1",0.34620682745419,0.34620682745419
"CEMIP",-0.346131042950058,0.346131042950058
"GDAP1L1",-0.345883148662672,0.345883148662672
"PVRL3",-0.34545848089331,0.34545848089331
"TRIM27",0.345264161607484,0.345264161607484
"LARGE",-0.345174972721798,0.345174972721798
"FAM166B",0.344963487964007,0.344963487964007
"MGST1",0.344815286050157,0.344815286050157
"GUSBP9 /// LOC653080 /// SMA4 /// SMA5",0.344448800374112,0.344448800374112
"SUCLA2",0.34433628433084,0.34433628433084
"ZNF134",-0.344128504135074,0.344128504135074
"LACTB2",-0.344113498196804,0.344113498196804
"OGFRL1",-0.344103288341229,0.344103288341229
"TMEM135",-0.343981405738806,0.343981405738806
"IER5L",0.343762164147264,0.343762164147264
"ENC1",0.343695028227689,0.343695028227689
"LIF",0.343575586759871,0.343575586759871
"ERCC6-PGBD3 /// PGBD3",0.342810061023669,0.342810061023669
"STX11",0.34245130700469,0.34245130700469
"NEDD4",0.342295247671357,0.342295247671357
"KTI12 /// TXNDC12",-0.341961577484988,0.341961577484988
"LOC102724229 /// RASA4",0.34183483631678,0.34183483631678
"ZNF440",-0.341546719877891,0.341546719877891
"NCS1",0.341446914823193,0.341446914823193
"TBC1D17",-0.341303915344002,0.341303915344002
"HIGD1A",0.34124742469336,0.34124742469336
"SLC19A2",0.340923748755091,0.340923748755091
"C8orf48",-0.340888547639179,0.340888547639179
"PAN2",0.340702176020291,0.340702176020291
"PLXNB1",0.339848279219137,0.339848279219137
"IRF7",0.339660919598745,0.339660919598745
"LRRC8D",0.339627621794024,0.339627621794024
"FAM171B",-0.339313518165511,0.339313518165511
"LRRC8B",0.339207770118029,0.339207770118029
"ALAS1",0.339169728729332,0.339169728729332
"ZNF202",0.339070282834692,0.339070282834692
"MAGEH1",0.33840627471122,0.33840627471122
"ATXN7L1",0.338078052376792,0.338078052376792
"STAT6",0.33799700644982,0.33799700644982
"METTL7A",0.33774307889485,0.33774307889485
"MIDN",-0.337597274359825,0.337597274359825
"ASCL2",-0.337589941887787,0.337589941887787
"TMTC4",-0.337469591134705,0.337469591134705
"IFIT1",0.33720425252509,0.33720425252509
"ZDBF2",0.336820900353497,0.336820900353497
"SLC39A8",-0.336595076192304,0.336595076192304
"SPRED1",0.336457584045714,0.336457584045714
"TIGAR",-0.336348067330044,0.336348067330044
"CLSTN3",0.336101934626944,0.336101934626944
"SH3BGR",-0.336012843539447,0.336012843539447
"TPCN2",-0.335310423432952,0.335310423432952
"SLC25A25",-0.3351270686285,0.3351270686285
"CYB561D2",-0.334641758085123,0.334641758085123
"C11orf45",0.33452484897909,0.33452484897909
"KLHL24",0.334035608141191,0.334035608141191
"TK1",0.333993748772876,0.333993748772876
"NUP93",-0.333926314093126,0.333926314093126
"KRT31",0.333829985070757,0.333829985070757
"CYBA",-0.333561217355713,0.333561217355713
"FBXO6",-0.333169376955283,0.333169376955283
"BARD1",-0.33305426370273,0.33305426370273
"UGCG",-0.332032777144898,0.332032777144898
"ISY1-RAB43 /// RAB43",-0.331821867087255,0.331821867087255
"LIPA",-0.331803466924478,0.331803466924478
"C15orf48",0.331677632969628,0.331677632969628
"SLC4A7",0.331567155551583,0.331567155551583
"PACRGL",-0.331457621431971,0.331457621431971
"PCSK7",0.331206243519682,0.331206243519682
"SBNO1",-0.330937192760913,0.330937192760913
"PCED1A",0.330306516675616,0.330306516675616
"EZH1",-0.330300321216655,0.330300321216655
"ZNF626",0.329731564974148,0.329731564974148
"RND2",0.329603783541028,0.329603783541028
"LPIN1",-0.329307827446927,0.329307827446927
"SPRR1A /// SPRR1B",0.329111925959099,0.329111925959099
"MAGI3",0.32891139544486,0.32891139544486
"ESPL1",0.328580934000745,0.328580934000745
"ST20-AS1",-0.328031096576707,0.328031096576707
"NFKBIA",-0.327989995958033,0.327989995958033
"COL3A1",0.327976377561657,0.327976377561657
"SRBD1",-0.327894099956254,0.327894099956254
"HES6",-0.327889280796148,0.327889280796148
"PSORS1C1",0.327320964402959,0.327320964402959
"CFB",0.32728520601852,0.32728520601852
"CCNG2",0.326876035227579,0.326876035227579
"PCTP",0.326762602741106,0.326762602741106
"MAML3",-0.326585915351183,0.326585915351183
"MCF2L",-0.325968089132181,0.325968089132181
"SHROOM2",0.325935752639262,0.325935752639262
"SPATA18",0.325791097031837,0.325791097031837
"ZNF85",-0.325576720269668,0.325576720269668
"POLI",0.325490407918923,0.325490407918923
"ECHDC3",0.325276486807623,0.325276486807623
"SNTB1",-0.325149957447525,0.325149957447525
"TLDC1",-0.325106280750812,0.325106280750812
"GCNT2",0.324970124492081,0.324970124492081
"DNAAF2",0.324701760683408,0.324701760683408
"CARS2",-0.324429571928621,0.324429571928621
"CDH13",0.32398606932092,0.32398606932092
"GFOD2",0.32394026925852,0.32394026925852
"TMEM86A",0.323935677636412,0.323935677636412
"ZNF862",0.323718436536683,0.323718436536683
"RNF222",0.323689274578354,0.323689274578354
"CPSF2",0.323298629819141,0.323298629819141
"DMXL2",-0.323275174147006,0.323275174147006
"PI3",0.322667164693002,0.322667164693002
"RNASEK /// RNASEK-C17orf49",-0.322497445842671,0.322497445842671
"PLK2",-0.322302579547471,0.322302579547471
"TFDP2",0.322060342011456,0.322060342011456
"STAR",0.321877200171739,0.321877200171739
"PRRG4",0.321828348037709,0.321828348037709
"ALG13",-0.321793329937444,0.321793329937444
"CMTM7",0.321502887796017,0.321502887796017
"METTL8",-0.321491742857949,0.321491742857949
"SCML1",0.321162164319498,0.321162164319498
"GSTT1",-0.321027471819354,0.321027471819354
"ZNF692",0.320710104684336,0.320710104684336
"MYL5",-0.320606944797929,0.320606944797929
"ID2",0.320596143901771,0.320596143901771
"PRPF38B",-0.319884938200637,0.319884938200637
"CPQ",0.319828718810771,0.319828718810771
"ATP2C2",0.319606341549648,0.319606341549648
"FLJ10038 /// GABPB1",-0.319302308437726,0.319302308437726
"RIC3",0.319280157374191,0.319280157374191
"CEP290",0.318800491307862,0.318800491307862
"SIRT5",0.318595334975915,0.318595334975915
"RBM12",0.318362847837584,0.318362847837584
"RORC",-0.317994086116102,0.317994086116102
"TMEM47",0.317915033625999,0.317915033625999
"PPP1R16A",0.316941289394085,0.316941289394085
"ALOXE3",0.316804025974588,0.316804025974588
"MESDC1",0.316390518468318,0.316390518468318
"PTPN4",-0.316350019211446,0.316350019211446
"GOLGA8A",0.316186071066559,0.316186071066559
"C9orf64",0.316090301978758,0.316090301978758
"LYAR",0.315716121741397,0.315716121741397
"IFIT5",-0.315581780982248,0.315581780982248
"SRPX",0.315544560297138,0.315544560297138
"CEP72",-0.31528616043338,0.31528616043338
"ZNF439",-0.314791540413221,0.314791540413221
"COL16A1",0.314754014780825,0.314754014780825
"CDK12",0.314662769939066,0.314662769939066
"RAB15",0.314556173205942,0.314556173205942
"CTSV",0.314471384313267,0.314471384313267
"FKBP4",-0.314255885766388,0.314255885766388
"CDH3",-0.314173333693934,0.314173333693934
"TRMT10B",0.314125347040595,0.314125347040595
"VEGFA",0.314073672852696,0.314073672852696
"CORO1A",-0.314057830188728,0.314057830188728
"UPP1",0.313996941416721,0.313996941416721
"TRIM66",0.313887451465305,0.313887451465305
"BUB1B",0.31380380267194,0.31380380267194
"EOGT",0.313438693851083,0.313438693851083
"TMEM254-AS1",0.312990169238602,0.312990169238602
"PRAMEF1 /// PRAMEF13 /// PRAMEF14 /// PRAMEF2",-0.312956169118822,0.312956169118822
"RAB3D",-0.312890125010529,0.312890125010529
"KDELC1",0.312650854937908,0.312650854937908
"PMP22",0.310708584680227,0.310708584680227
"CDC42BPA",-0.310637879951896,0.310637879951896
"CST3",0.310456590391726,0.310456590391726
"GLIPR2",0.310079042219827,0.310079042219827
"POLH",0.30991863726285,0.30991863726285
"SERPINB13",0.309699854128132,0.309699854128132
"PLCG2",0.309614623089503,0.309614623089503
"KLF7",-0.309589227080153,0.309589227080153
"VKORC1L1",0.309506141853245,0.309506141853245
"CMTM8",0.308994891103326,0.308994891103326
"UST",-0.308860999713422,0.308860999713422
"SESTD1",-0.308751365754589,0.308751365754589
"SLC39A14",0.308734800117669,0.308734800117669
"CTAGE15 /// CTAGE4 /// CTAGE6 /// CTAGE8 /// CTAGE9 /// LOC101060696",0.308380685052638,0.308380685052638
"FBXO36",-0.308159145429224,0.308159145429224
"HLA-DQB1 /// HLA-DRB1 /// HLA-DRB4 /// LOC105369230",-0.307876772492973,0.307876772492973
"CDKN1C",-0.307749825255973,0.307749825255973
"CRNN",-0.307483889739025,0.307483889739025
"ZNF662",0.307117434681761,0.307117434681761
"SYS1",0.307057724050847,0.307057724050847
"ADAP2",-0.306371633244999,0.306371633244999
"FUBP1",-0.306366851710676,0.306366851710676
"EIF4EBP1",-0.306093022534825,0.306093022534825
"GPX7",0.305874817504808,0.305874817504808
"ACSS3",-0.305631735977669,0.305631735977669
"PTGS2",0.30551205864873,0.30551205864873
"QSOX1",0.305481510246968,0.305481510246968
"AMDHD1",0.30544451756884,0.30544451756884
"FAM120AOS",-0.30515492048927,0.30515492048927
"CITED4",0.304764346667085,0.304764346667085
"C15orf59",0.30405297013786,0.30405297013786
"ZNF514",-0.304020757759119,0.304020757759119
"TMEM237",-0.303756181861927,0.303756181861927
"C2orf44",0.302808858324429,0.302808858324429
"ZNF33A /// ZNF33B",-0.302556539599855,0.302556539599855
"CST6",0.302459592425608,0.302459592425608
"LTBP3",-0.302434518287492,0.302434518287492
"ASH1L",-0.30239882927271,0.30239882927271
"CXCR2",0.302091629756359,0.302091629756359
"CCDC57",-0.302072971035031,0.302072971035031
